Campaign_ID,Platform,Campaign_Type,Country,Device,Impressions,Clicks,Conversions,Revenue,Spend,Date,CTR,CPC,ROAS
CAMP-0868,YouTube,SEO,Brazil,Mobile,2051,737,309,6794.24,12097.57,2026-05-17,0.3593,16.41,0.56
CAMP-0869,Facebook,Ads,Brazil,Mobile,76301,4711,478,10428.53,14846.56,2026-05-18,0.0617,3.15,0.7
CAMP-0870,Instagram,Influencer,Spain,Mobile,77918,1257,55,19587.34,5691.94,2026-05-19,0.0161,4.53,3.44
CAMP-0871,Facebook,SEO,USA,Tablet,79116,1944,619,13957.61,6699.1,2026-05-20,0.0246,3.45,2.08
CAMP-0872,Instagram,Influencer,UK,Desktop,57563,4972,472,13472.33,744.18,2026-05-21,0.0864,0.15,18.1
CAMP-0873,YouTube,Ads,UK,Desktop,98859,1861,295,4889.56,255.31,2026-05-22,0.0188,0.14,19.15
CAMP-0874,YouTube,Ads,USA,Desktop,45757,3233,460,14897.69,13825.22,2026-05-23,0.0707,4.28,1.08
CAMP-0875,LinkedIn,SEO,Argentina,Desktop,78475,3847,323,15030.41,1972.93,2026-05-24,0.049,0.51,7.62
CAMP-0876,Facebook,Ads,Brazil,Mobile,52257,1694,140,6414.05,6714.39,2026-05-25,0.0324,3.96,0.96
CAMP-0877,Twitter,Email,Brazil,Mobile,96500,4018,666,9725.91,12239.55,2026-05-26,0.0416,3.05,0.79
CAMP-0878,LinkedIn,Organic,Argentina,Tablet,1307,2766,261,5962.61,13345.32,2026-05-27,2.1163,4.82,0.45
CAMP-0879,Facebook,SEO,Brazil,Tablet,57889,240,784,5248.23,7815.0,2026-05-28,0.0041,32.56,0.67
CAMP-0880,LinkedIn,Influencer,Mexico,Desktop,69895,1385,419,615.33,8497.24,2026-05-29,0.0198,6.14,0.07
CAMP-0881,Twitter,Email,UK,Mobile,96184,4853,743,5775.71,10061.78,2026-05-30,0.0505,2.07,0.57
CAMP-0882,TikTok,SEO,Canada,Desktop,36944,3156,240,11124.0,14422.67,2026-05-31,0.0854,4.57,0.77
CAMP-0883,TikTok,Ads,USA,Tablet,39134,428,354,131.86,9059.92,2026-06-01,0.0109,21.17,0.01
CAMP-0884,TikTok,Ads,Brazil,Tablet,28323,4532,769,5736.06,8414.16,2026-06-02,0.16,1.86,0.68
CAMP-0885,TikTok,Ads,Spain,Desktop,72762,3879,760,17640.07,267.29,2026-06-03,0.0533,0.07,66.0
CAMP-0886,Instagram,Ads,Brazil,Tablet,88225,665,588,11913.61,1260.2,2026-06-04,0.0075,1.9,9.45
CAMP-0887,TikTok,Influencer,Brazil,Desktop,97507,2380,179,12196.47,8678.72,2026-06-05,0.0244,3.65,1.41
CAMP-0888,Twitter,Email,Germany,Mobile,26954,1804,65,8126.95,14046.79,2026-06-06,0.0669,7.79,0.58
CAMP-0889,YouTube,Organic,Mexico,Desktop,56021,513,347,13561.8,13007.04,2026-06-07,0.0092,25.35,1.04
CAMP-0890,YouTube,Influencer,USA,Mobile,90959,1016,170,3879.66,14739.55,2026-06-08,0.0112,14.51,0.26
CAMP-0891,Instagram,Influencer,Germany,Mobile,96927,4317,473,16393.06,7941.12,2026-06-09,0.0445,1.84,2.06
CAMP-0892,TikTok,Organic,Germany,Tablet,80866,3208,533,2422.11,11829.57,2026-06-10,0.0397,3.69,0.2
CAMP-0893,TikTok,Organic,Spain,Tablet,71427,3674,366,13154.43,12613.98,2026-06-11,0.0514,3.43,1.04
CAMP-0894,TikTok,Ads,UK,Tablet,5992,4988,106,6888.87,9738.07,2026-06-12,0.8324,1.95,0.71
CAMP-0895,LinkedIn,Influencer,Spain,Desktop,2961,739,438,14975.51,5114.31,2026-06-13,0.2496,6.92,2.93
CAMP-0896,Facebook,SEO,UK,Desktop,13497,2672,226,11040.31,7076.18,2026-06-14,0.198,2.65,1.56
CAMP-0897,LinkedIn,Organic,UK,Tablet,33551,2262,443,9101.83,12875.86,2026-06-15,0.0674,5.69,0.71
CAMP-0898,Facebook,Organic,USA,Desktop,77384,432,441,3471.51,4513.29,2026-06-16,0.0056,10.45,0.77
CAMP-0899,TikTok,Email,Brazil,Tablet,56755,2306,395,12772.75,13859.96,2026-06-17,0.0406,6.01,0.92
CAMP-0900,TikTok,SEO,USA,Desktop,14255,3860,727,19497.92,3485.6,2026-06-18,0.2708,0.9,5.59
CAMP-0901,LinkedIn,SEO,Mexico,Mobile,5567,3553,580,16529.51,11255.27,2026-06-19,0.6382,3.17,1.47
CAMP-0902,LinkedIn,Organic,UK,Mobile,49847,1462,83,1294.16,9476.86,2026-06-20,0.0293,6.48,0.14
CAMP-0903,Facebook,Ads,Germany,Tablet,49003,1633,614,7586.96,11256.51,2026-06-21,0.0333,6.89,0.67
CAMP-0904,YouTube,Email,Brazil,Desktop,21389,421,550,18519.1,6588.35,2026-06-22,0.0197,15.65,2.81
CAMP-0905,Facebook,SEO,Canada,Desktop,45523,660,12,10110.57,13992.98,2026-06-23,0.0145,21.2,0.72
CAMP-0906,LinkedIn,Organic,Mexico,Mobile,62576,165,692,13276.03,9505.46,2026-06-24,0.0026,57.61,1.4
CAMP-0907,Twitter,SEO,USA,Mobile,44919,496,492,18260.73,4360.02,2026-06-25,0.011,8.79,4.19
CAMP-0908,LinkedIn,Email,Spain,Tablet,83103,1441,267,17488.51,9594.9,2026-06-26,0.0173,6.66,1.82
CAMP-0909,Twitter,Email,Mexico,Mobile,4358,3374,524,10086.23,4337.9,2026-06-27,0.7742,1.29,2.33
CAMP-0910,Instagram,Influencer,Mexico,Tablet,89535,1390,119,8809.16,4439.8,2026-06-28,0.0155,3.19,1.98
CAMP-0911,LinkedIn,Organic,Brazil,Mobile,77524,4560,352,6859.88,6024.0,2026-06-29,0.0588,1.32,1.14
CAMP-0912,Instagram,Email,Mexico,Mobile,98057,2989,56,14408.49,12793.83,2026-06-30,0.0305,4.28,1.13
CAMP-0913,YouTube,Influencer,Mexico,Desktop,6698,3749,39,5811.04,7529.45,2026-07-01,0.5597,2.01,0.77
CAMP-0914,Facebook,Influencer,Canada,Mobile,67809,1123,335,5072.76,10199.57,2026-07-02,0.0166,9.08,0.5
CAMP-0915,Twitter,SEO,Argentina,Mobile,94079,4863,639,7189.37,5909.92,2026-07-03,0.0517,1.22,1.22
CAMP-0916,Facebook,SEO,Spain,Tablet,56805,3619,172,3626.58,3990.9,2026-07-04,0.0637,1.1,0.91
CAMP-0917,Instagram,Influencer,Spain,Mobile,32349,3200,546,13932.88,14321.87,2026-07-05,0.0989,4.48,0.97
CAMP-0918,Twitter,SEO,Spain,Tablet,77777,1655,258,12363.19,9073.54,2026-07-06,0.0213,5.48,1.36
CAMP-0919,Facebook,Email,UK,Mobile,51248,4707,516,9709.28,14012.57,2026-07-07,0.0918,2.98,0.69
CAMP-0920,LinkedIn,Ads,Germany,Mobile,76033,2344,729,7867.48,3091.02,2026-07-08,0.0308,1.32,2.55
CAMP-0921,TikTok,Email,Argentina,Tablet,99239,3712,522,18190.34,2246.07,2026-07-09,0.0374,0.61,8.1
CAMP-0922,Instagram,Influencer,Spain,Desktop,45041,4532,116,679.56,12844.55,2026-07-10,0.1006,2.83,0.05
CAMP-0923,Facebook,Influencer,Mexico,Tablet,32954,4847,183,15405.24,10229.71,2026-07-11,0.1471,2.11,1.51
CAMP-0924,Instagram,Email,Mexico,Tablet,9002,1033,115,18048.0,2839.35,2026-07-12,0.1148,2.75,6.36
CAMP-0925,Instagram,SEO,Spain,Tablet,70783,401,161,8982.46,4076.93,2026-07-13,0.0057,10.17,2.2
CAMP-0926,Twitter,SEO,Brazil,Desktop,88234,1774,578,11058.74,12019.93,2026-07-14,0.0201,6.78,0.92
CAMP-0927,Twitter,Influencer,Spain,Mobile,20738,2001,711,18894.83,6835.34,2026-07-15,0.0965,3.42,2.76
CAMP-0928,TikTok,Organic,Mexico,Tablet,11703,1329,542,4324.32,10074.58,2026-07-16,0.1136,7.58,0.43
CAMP-0929,LinkedIn,SEO,UK,Tablet,50422,1957,586,10450.68,4809.36,2026-07-17,0.0388,2.46,2.17
CAMP-0930,Instagram,Email,USA,Desktop,84106,4898,236,9546.95,5749.39,2026-07-18,0.0582,1.17,1.66
CAMP-0931,Facebook,SEO,USA,Tablet,62899,1074,65,5242.01,14861.15,2026-07-19,0.0171,13.84,0.35
CAMP-0932,YouTube,Email,Argentina,Mobile,13392,595,69,16390.01,3751.88,2026-07-20,0.0444,6.31,4.37
CAMP-0933,Instagram,Influencer,Argentina,Desktop,45724,4224,446,18002.05,7621.52,2026-07-21,0.0924,1.8,2.36
CAMP-0934,Instagram,SEO,Spain,Mobile,33299,2431,415,15660.46,12673.82,2026-07-22,0.073,5.21,1.24
CAMP-0935,TikTok,Email,Canada,Mobile,16641,938,531,3987.64,3626.39,2026-07-23,0.0564,3.87,1.1
CAMP-0936,LinkedIn,Influencer,Spain,Desktop,80534,1155,440,1826.3,6257.45,2026-07-24,0.0143,5.42,0.29
CAMP-0937,YouTube,Organic,Brazil,Tablet,7305,2599,737,12148.35,9245.61,2026-07-25,0.3558,3.56,1.31
CAMP-0938,Twitter,Email,Spain,Mobile,99262,2040,463,1236.19,7243.76,2026-07-26,0.0206,3.55,0.17
CAMP-0939,Twitter,Organic,Argentina,Mobile,19782,4048,395,13489.24,6919.56,2026-07-27,0.2046,1.71,1.95
CAMP-0940,Facebook,Organic,USA,Mobile,79257,3825,710,10655.44,5469.52,2026-07-28,0.0483,1.43,1.95
CAMP-0941,YouTube,Ads,Mexico,Mobile,78963,2862,550,13289.44,8820.36,2026-07-29,0.0362,3.08,1.51
CAMP-0942,Twitter,SEO,Spain,Desktop,21566,970,656,11844.4,9384.37,2026-07-30,0.045,9.67,1.26
CAMP-0943,Facebook,Email,Mexico,Desktop,68766,4695,556,8511.78,9816.68,2026-07-31,0.0683,2.09,0.87
CAMP-0944,LinkedIn,Organic,Mexico,Mobile,7511,2111,394,4097.46,1102.0,2026-08-01,0.2811,0.52,3.72
CAMP-0945,Facebook,Ads,Canada,Tablet,27177,4537,325,6183.47,9483.96,2026-08-02,0.1669,2.09,0.65
CAMP-0946,Twitter,Influencer,Mexico,Mobile,5765,3689,90,10537.56,14300.9,2026-08-03,0.6399,3.88,0.74
CAMP-0947,TikTok,Email,USA,Tablet,21354,3215,749,13072.18,8137.74,2026-08-04,0.1506,2.53,1.61
CAMP-0948,TikTok,Organic,UK,Mobile,24929,4485,69,15611.71,10743.24,2026-08-05,0.1799,2.4,1.45
CAMP-0949,TikTok,SEO,UK,Tablet,29820,2694,165,15366.7,8373.15,2026-08-06,0.0903,3.11,1.84
CAMP-0950,Twitter,Ads,Germany,Mobile,30523,4902,641,19456.51,12828.37,2026-08-07,0.1606,2.62,1.52
CAMP-0951,TikTok,Organic,Brazil,Tablet,72088,1095,213,5788.24,13947.27,2026-08-08,0.0152,12.74,0.42
CAMP-0952,YouTube,SEO,Spain,Mobile,67163,3606,600,1515.1,2804.09,2026-08-09,0.0537,0.78,0.54
CAMP-0953,LinkedIn,Organic,Brazil,Mobile,78525,2731,334,6978.57,6581.06,2026-08-10,0.0348,2.41,1.06
CAMP-0954,Facebook,Email,USA,Tablet,14780,3249,763,14891.56,5916.11,2026-08-11,0.2198,1.82,2.52
CAMP-0955,Facebook,Email,Mexico,Desktop,7589,988,368,8818.42,6107.97,2026-08-12,0.1302,6.18,1.44
CAMP-0956,Twitter,Email,UK,Tablet,35812,4993,583,16373.99,1926.59,2026-08-13,0.1394,0.39,8.5
CAMP-0957,TikTok,Ads,Brazil,Desktop,94664,491,676,11031.59,12213.56,2026-08-14,0.0052,24.87,0.9
CAMP-0958,TikTok,Email,USA,Mobile,46939,2600,48,18602.86,584.71,2026-08-15,0.0554,0.22,31.82
CAMP-0959,Instagram,SEO,UK,Tablet,52493,4275,51,18962.48,7946.99,2026-08-16,0.0814,1.86,2.39
CAMP-0960,LinkedIn,Organic,Mexico,Tablet,94326,646,288,1479.16,9945.08,2026-08-17,0.0068,15.39,0.15
CAMP-0961,YouTube,Influencer,Brazil,Tablet,41953,1555,789,9182.63,3151.67,2026-08-18,0.0371,2.03,2.91
CAMP-0962,Facebook,SEO,UK,Desktop,66785,911,625,12232.81,13592.46,2026-08-19,0.0136,14.92,0.9
CAMP-0963,Instagram,SEO,Spain,Desktop,20309,2690,238,5191.86,12586.31,2026-08-20,0.1325,4.68,0.41
CAMP-0964,Instagram,Email,Argentina,Mobile,55195,3781,132,8200.83,7092.7,2026-08-21,0.0685,1.88,1.16
CAMP-0965,Twitter,Ads,Spain,Desktop,26901,1601,785,13585.86,6196.68,2026-08-22,0.0595,3.87,2.19
CAMP-0966,Facebook,Organic,Germany,Desktop,24576,3286,165,4612.01,3586.69,2026-08-23,0.1337,1.09,1.29
CAMP-0967,Twitter,Ads,Germany,Mobile,32508,1786,373,12079.43,10963.4,2026-08-24,0.0549,6.14,1.1
CAMP-0968,YouTube,Organic,UK,Tablet,75711,1499,372,13979.21,2019.57,2026-08-25,0.0198,1.35,6.92
CAMP-0969,Instagram,Organic,Argentina,Tablet,26464,314,477,1900.88,10219.55,2026-08-26,0.0119,32.55,0.19
CAMP-0970,Instagram,Ads,USA,Mobile,61281,2709,754,10000.83,12644.73,2026-08-27,0.0442,4.67,0.79
CAMP-0971,LinkedIn,SEO,Spain,Tablet,17260,2771,478,5335.29,3465.65,2026-08-28,0.1605,1.25,1.54
CAMP-0972,YouTube,Organic,USA,Desktop,36440,1512,649,14515.29,13003.09,2026-08-29,0.0415,8.6,1.12
CAMP-0973,Instagram,Ads,Argentina,Mobile,96082,4302,590,3872.15,548.18,2026-08-30,0.0448,0.13,7.06
CAMP-0974,YouTube,Organic,USA,Mobile,57683,1495,681,17855.53,13696.17,2026-08-31,0.0259,9.16,1.3
CAMP-0975,Facebook,Influencer,Argentina,Mobile,42430,2348,634,8675.73,1819.52,2026-09-01,0.0553,0.77,4.77
CAMP-0976,TikTok,SEO,UK,Tablet,2987,2975,687,4040.26,9704.1,2026-09-02,0.996,3.26,0.42
CAMP-0977,Instagram,Email,USA,Mobile,26105,1682,299,8816.63,3788.73,2026-09-03,0.0644,2.25,2.33
CAMP-0978,LinkedIn,Organic,Spain,Mobile,79484,2424,81,8234.0,12556.46,2026-09-04,0.0305,5.18,0.66
CAMP-0979,Facebook,Influencer,Mexico,Mobile,14026,562,86,8635.49,7708.89,2026-09-05,0.0401,13.72,1.12
CAMP-0980,YouTube,Email,Germany,Tablet,69309,265,224,11752.67,2071.86,2026-09-06,0.0038,7.82,5.67
CAMP-0981,Twitter,Email,Mexico,Desktop,46927,3381,15,10471.36,8586.32,2026-09-07,0.072,2.54,1.22
CAMP-0982,Facebook,Organic,USA,Mobile,76414,2222,357,3080.56,6147.85,2026-09-08,0.0291,2.77,0.5
CAMP-0983,Instagram,Ads,Mexico,Desktop,58535,3203,162,1405.02,9938.64,2026-09-09,0.0547,3.1,0.14
CAMP-0984,YouTube,Organic,Spain,Tablet,43946,1756,609,14615.37,13234.45,2026-09-10,0.04,7.54,1.1
CAMP-0985,TikTok,Influencer,Spain,Tablet,57561,2156,667,11238.38,6170.37,2026-09-11,0.0375,2.86,1.82
CAMP-0986,Facebook,Email,USA,Tablet,11377,1617,513,7244.12,4383.72,2026-09-12,0.1421,2.71,1.65
CAMP-0987,Instagram,Organic,UK,Tablet,54592,2258,349,16186.32,267.0,2026-09-13,0.0414,0.12,60.62
CAMP-0988,LinkedIn,Ads,Mexico,Desktop,8347,2381,680,7822.36,8643.84,2026-09-14,0.2853,3.63,0.9
CAMP-0989,Twitter,Organic,UK,Mobile,34776,2203,463,15939.71,6064.01,2026-09-15,0.0633,2.75,2.63
CAMP-0990,YouTube,SEO,UK,Tablet,4783,1178,374,6184.55,5651.01,2026-09-16,0.2463,4.8,1.09
CAMP-0991,Facebook,Ads,Argentina,Tablet,56798,3560,91,1549.62,2784.88,2026-09-17,0.0627,0.78,0.56
CAMP-0992,Facebook,Influencer,Canada,Desktop,5298,4373,180,18659.53,6479.33,2026-09-18,0.8254,1.48,2.88
CAMP-0993,TikTok,Email,USA,Desktop,71204,3703,742,7951.57,14767.41,2026-09-19,0.052,3.99,0.54
CAMP-0994,TikTok,Organic,Germany,Tablet,87207,2415,300,15874.58,4501.42,2026-09-20,0.0277,1.86,3.53
CAMP-0995,LinkedIn,Ads,Spain,Mobile,56161,4947,659,5654.97,9015.58,2026-09-21,0.0881,1.82,0.63
CAMP-0996,Twitter,SEO,Spain,Mobile,61652,2971,791,12962.67,11658.48,2026-09-22,0.0482,3.92,1.11
CAMP-0997,LinkedIn,Ads,USA,Tablet,35484,4617,188,17478.89,11249.91,2026-09-23,0.1301,2.44,1.55
CAMP-0998,Instagram,SEO,Argentina,Desktop,99614,1129,313,928.72,4965.18,2026-09-24,0.0113,4.4,0.19
CAMP-0999,Instagram,Influencer,Brazil,Tablet,21922,3561,492,16629.65,9182.36,2026-09-25,0.1624,2.58,1.81
CAMP-1000,LinkedIn,Email,Brazil,Tablet,35028,2791,127,11469.53,13075.41,2026-09-26,0.0797,4.68,0.88
CAMP-1001,Twitter,Influencer,Brazil,Desktop,21316,3070,518,12188.69,280.94,2026-09-27,0.144,0.09,43.39
CAMP-1002,LinkedIn,Organic,Argentina,Tablet,77996,278,425,10510.84,6564.23,2026-09-28,0.0036,23.61,1.6
CAMP-1003,Twitter,Ads,Germany,Tablet,17968,220,558,17502.05,3402.89,2026-09-29,0.0122,15.47,5.14
CAMP-1004,Twitter,SEO,Spain,Tablet,31266,344,564,964.32,5860.05,2026-09-30,0.011,17.04,0.16
CAMP-1005,YouTube,SEO,USA,Desktop,96745,4334,186,5294.46,6269.04,2026-10-01,0.0448,1.45,0.84
CAMP-1006,Twitter,Ads,Argentina,Mobile,25000,475,549,17527.67,11212.73,2026-10-02,0.019,23.61,1.56
CAMP-1007,TikTok,Ads,Spain,Mobile,15011,968,452,15071.68,1452.64,2026-10-03,0.0645,1.5,10.38
CAMP-1008,Twitter,Organic,UK,Desktop,3866,3303,470,451.14,7713.13,2026-10-04,0.8544,2.34,0.06
CAMP-1009,Twitter,Influencer,Mexico,Mobile,6898,548,737,10388.43,8484.71,2026-10-05,0.0794,15.48,1.22
CAMP-1010,Twitter,SEO,Mexico,Tablet,19395,2859,564,10638.5,7437.66,2026-10-06,0.1474,2.6,1.43
CAMP-1011,Instagram,Organic,Argentina,Mobile,40019,875,223,8077.55,10991.51,2026-10-07,0.0219,12.56,0.73
CAMP-1012,TikTok,Influencer,Spain,Tablet,5006,3829,153,6018.13,5787.68,2026-10-08,0.7649,1.51,1.04
CAMP-1013,TikTok,Organic,Canada,Mobile,35393,1908,559,13666.32,14177.26,2026-10-09,0.0539,7.43,0.96
CAMP-1014,LinkedIn,SEO,Germany,Desktop,11956,2168,350,4235.03,7252.96,2026-10-10,0.1813,3.35,0.58
CAMP-1015,YouTube,Ads,Brazil,Mobile,51042,195,146,15999.08,8589.65,2026-10-11,0.0038,44.05,1.86
CAMP-1016,Twitter,Ads,Germany,Mobile,97199,4615,575,16080.44,12391.69,2026-10-12,0.0475,2.69,1.3
CAMP-1017,Facebook,Influencer,Germany,Mobile,7078,3627,348,8363.7,4164.78,2026-10-13,0.5124,1.15,2.01
CAMP-1018,YouTube,Email,Argentina,Desktop,30631,242,181,5742.61,1174.27,2026-10-14,0.0079,4.85,4.89
CAMP-1019,YouTube,Influencer,UK,Mobile,96676,3938,636,5749.18,10631.37,2026-10-15,0.0407,2.7,0.54
CAMP-1020,TikTok,Email,Germany,Desktop,63901,101,178,9697.6,7271.03,2026-10-16,0.0016,71.99,1.33
CAMP-1021,YouTube,Organic,Mexico,Tablet,70497,2460,38,14419.63,13452.74,2026-10-17,0.0349,5.47,1.07
CAMP-1022,Twitter,Organic,UK,Mobile,95813,1870,771,7241.49,14741.07,2026-10-18,0.0195,7.88,0.49
CAMP-1023,Twitter,SEO,USA,Desktop,42574,3014,2,12239.86,6016.68,2026-10-19,0.0708,2.0,2.03
CAMP-1024,Instagram,Email,Germany,Desktop,32417,2571,63,7711.44,6260.81,2026-10-20,0.0793,2.44,1.23
CAMP-1025,Twitter,SEO,Germany,Mobile,89020,1919,28,6160.01,6149.04,2026-10-21,0.0216,3.2,1.0
CAMP-1026,Twitter,Ads,USA,Tablet,84639,2618,371,594.7,4902.08,2026-10-22,0.0309,1.87,0.12
CAMP-1027,TikTok,Email,Germany,Desktop,66006,1917,522,177.89,11736.22,2026-10-23,0.029,6.12,0.02
CAMP-1028,Twitter,Influencer,USA,Mobile,95881,2788,96,4621.43,11396.99,2026-10-24,0.0291,4.09,0.41
CAMP-1029,Instagram,Ads,UK,Tablet,40454,3319,441,8187.49,7205.74,2026-10-25,0.082,2.17,1.14
CAMP-1030,Facebook,Ads,Mexico,Desktop,2587,3249,202,17040.1,717.69,2026-10-26,1.2559,0.22,23.74
CAMP-1031,TikTok,Influencer,USA,Desktop,55710,2629,410,15989.84,4677.91,2026-10-27,0.0472,1.78,3.42
CAMP-1032,Facebook,Ads,Canada,Tablet,87567,4055,20,5416.59,4419.93,2026-10-28,0.0463,1.09,1.23
CAMP-1033,TikTok,Email,Argentina,Tablet,92748,4985,550,4966.35,12175.75,2026-10-29,0.0537,2.44,0.41
CAMP-1034,LinkedIn,SEO,Argentina,Mobile,76886,290,734,4623.71,1359.25,2026-10-30,0.0038,4.69,3.4
CAMP-1035,YouTube,Ads,USA,Mobile,19816,3490,101,6850.82,12094.85,2026-10-31,0.1761,3.47,0.57
CAMP-1036,LinkedIn,Email,Argentina,Desktop,86824,4681,45,10014.15,10054.3,2026-11-01,0.0539,2.15,1.0
CAMP-1037,Twitter,Organic,Germany,Tablet,30432,1457,65,8829.49,11000.0,2026-11-02,0.0479,7.55,0.8
CAMP-1038,Facebook,Email,Brazil,Tablet,49617,3552,602,4443.64,6511.59,2026-11-03,0.0716,1.83,0.68
CAMP-1039,Twitter,SEO,Brazil,Tablet,73373,4088,163,2695.98,10211.9,2026-11-04,0.0557,2.5,0.26
CAMP-1040,YouTube,Email,Argentina,Desktop,35217,132,110,350.3,9154.98,2026-11-05,0.0037,69.36,0.04
CAMP-1041,TikTok,Influencer,UK,Tablet,21884,3818,337,3163.87,11546.25,2026-11-06,0.1745,3.02,0.27
CAMP-1042,YouTube,SEO,Spain,Tablet,6454,1000,122,14136.59,6729.21,2026-11-07,0.1549,6.73,2.1
CAMP-1043,Instagram,Organic,UK,Desktop,75960,660,704,4948.41,7118.74,2026-11-08,0.0087,10.79,0.7
CAMP-1044,YouTube,Influencer,Spain,Mobile,44618,4719,446,9425.18,9671.46,2026-11-09,0.1058,2.05,0.97
CAMP-1045,Instagram,Email,Brazil,Mobile,84948,3655,610,11866.89,1665.76,2026-11-10,0.043,0.46,7.12
CAMP-1046,YouTube,SEO,Brazil,Desktop,63671,4604,290,17748.13,6571.85,2026-11-11,0.0723,1.43,2.7
CAMP-1047,Instagram,Organic,USA,Tablet,48111,3333,670,17788.22,14580.67,2026-11-12,0.0693,4.37,1.22
CAMP-1048,Facebook,Influencer,Mexico,Desktop,40613,2223,411,14940.1,611.41,2026-11-13,0.0547,0.28,24.44
CAMP-1049,Twitter,Organic,Canada,Mobile,86678,3534,614,799.62,4774.27,2026-11-14,0.0408,1.35,0.17
CAMP-1050,Twitter,Email,UK,Mobile,60993,1572,280,11543.9,4745.94,2026-11-15,0.0258,3.02,2.43
CAMP-1051,LinkedIn,Organic,Germany,Desktop,9848,2651,42,15753.01,9520.29,2026-11-16,0.2692,3.59,1.65
CAMP-1052,Twitter,Ads,Spain,Desktop,79672,2707,485,444.03,1631.72,2026-11-17,0.034,0.6,0.27
CAMP-1053,TikTok,Influencer,Argentina,Mobile,67125,2209,595,11038.72,9446.73,2026-11-18,0.0329,4.28,1.17
CAMP-1054,YouTube,Organic,Germany,Desktop,87444,2499,702,17169.51,1470.85,2026-11-19,0.0286,0.59,11.67
CAMP-1055,LinkedIn,Email,Mexico,Mobile,62602,3880,50,9534.63,1469.56,2026-11-20,0.062,0.38,6.49
CAMP-1056,TikTok,Email,Spain,Desktop,73045,171,209,181.71,10936.34,2026-11-21,0.0023,63.96,0.02
CAMP-1057,TikTok,Organic,UK,Desktop,43222,4418,125,319.17,4895.82,2026-11-22,0.1022,1.11,0.07
CAMP-1058,Instagram,Email,USA,Desktop,50223,1367,491,8391.06,14662.47,2026-11-23,0.0272,10.73,0.57
CAMP-1059,Twitter,SEO,Germany,Mobile,66333,4543,508,3184.67,608.43,2026-11-24,0.0685,0.13,5.23
CAMP-1060,Facebook,SEO,Mexico,Desktop,53732,2568,580,13322.57,6704.34,2026-11-25,0.0478,2.61,1.99
CAMP-1061,Facebook,SEO,UK,Mobile,50420,1280,776,14205.11,1741.38,2026-11-26,0.0254,1.36,8.16
CAMP-1062,LinkedIn,Ads,Brazil,Mobile,76504,1183,257,3639.81,5303.12,2026-11-27,0.0155,4.48,0.69
CAMP-1063,Facebook,Organic,Brazil,Desktop,3462,1351,187,17781.81,14973.43,2026-11-28,0.3902,11.08,1.19
CAMP-1064,YouTube,Ads,UK,Desktop,10460,4084,229,8893.97,13338.2,2026-11-29,0.3904,3.27,0.67
CAMP-1065,Facebook,Email,UK,Mobile,10275,1960,188,2942.63,772.45,2026-11-30,0.1908,0.39,3.81
CAMP-1066,LinkedIn,Ads,UK,Mobile,95213,1555,414,15308.61,8470.67,2026-12-01,0.0163,5.45,1.81
CAMP-1067,Facebook,Email,Spain,Tablet,14269,3235,9,15820.49,9734.94,2026-12-02,0.2267,3.01,1.63
CAMP-1068,YouTube,Email,UK,Mobile,66942,1966,113,12821.98,3182.54,2026-12-03,0.0294,1.62,4.03
CAMP-1069,Instagram,Influencer,Germany,Tablet,73920,4965,75,17083.96,2219.33,2026-12-04,0.0672,0.45,7.7
CAMP-1070,LinkedIn,SEO,Mexico,Tablet,23553,3598,675,14773.72,13570.5,2026-12-05,0.1528,3.77,1.09
CAMP-1071,Instagram,Email,Spain,Tablet,25366,2807,501,17655.89,14533.81,2026-12-06,0.1107,5.18,1.21
CAMP-1072,Instagram,Influencer,UK,Desktop,45036,2006,84,8734.37,14878.8,2026-12-07,0.0445,7.42,0.59
CAMP-1073,Instagram,SEO,Canada,Desktop,18369,228,48,14977.18,11856.94,2026-12-08,0.0124,52.0,1.26
CAMP-1074,TikTok,Email,Argentina,Mobile,12795,946,494,19995.06,9969.36,2026-12-09,0.0739,10.54,2.01
CAMP-1075,Twitter,Email,Canada,Tablet,71021,1601,688,14526.13,5218.67,2026-12-10,0.0225,3.26,2.78
CAMP-1076,TikTok,Ads,Mexico,Desktop,69154,541,386,2372.26,2612.4,2026-12-11,0.0078,4.83,0.91
CAMP-1077,Twitter,Ads,Brazil,Desktop,31143,110,388,10414.54,1230.76,2026-12-12,0.0035,11.19,8.46
CAMP-1078,Instagram,SEO,USA,Desktop,30425,1127,217,11788.22,10414.8,2026-12-13,0.037,9.24,1.13
CAMP-1079,LinkedIn,Email,USA,Desktop,89209,2945,700,3566.79,11781.62,2026-12-14,0.033,4.0,0.3
CAMP-1080,Twitter,Organic,Argentina,Desktop,76139,4210,345,19261.54,12405.48,2026-12-15,0.0553,2.95,1.55
CAMP-1081,YouTube,Ads,Brazil,Tablet,6368,3733,229,3594.04,13710.79,2026-12-16,0.5862,3.67,0.26
CAMP-1082,YouTube,SEO,Spain,Tablet,5621,635,254,3633.4,13204.95,2026-12-17,0.113,20.8,0.28
CAMP-1083,Facebook,Email,Spain,Tablet,59829,4010,235,18311.83,14996.13,2026-12-18,0.067,3.74,1.22
CAMP-1084,Twitter,Email,Spain,Tablet,61294,3820,25,9357.59,3698.76,2026-12-19,0.0623,0.97,2.53
CAMP-1085,LinkedIn,Organic,USA,Mobile,15719,584,583,1357.45,11461.45,2026-12-20,0.0372,19.63,0.12
